userId,movieId,rating,timestamp
603,6,4.0,963177624
553,6,5.0,1219558120
62,6,4.5,1522190219
437,6,5.0,859721015
474,6,3.0,1047054565
6,6,4.0,845553757
84,6,4.0,857653289
317,6,5.0,1430532917
599,6,4.5,1498539623
28,6,3.5,1234570483
337,6,5.0,860255784
318,6,4.0,1347180277
18,6,4.0,1460138360
368,6,4.0,971275527
314,6,3.0,842432711
590,6,3.5,1258420706
57,6,3.0,972173446
559,6,5.0,865095857
166,6,3.5,1190828796
470,6,3.0,849843318
239,6,5.0,1221158564
588,6,5.0,839316454
68,6,4.0,1158532058
244,6,5.0,975092819
24,6,4.5,1458941767
219,6,3.5,1198783144
604,6,3.0,832080355
181,6,3.0,845469804
11,6,5.0,902154266
336,6,4.0,1122227549
325,6,4.0,1039398204
469,6,3.0,965336673
294,6,3.0,966597476
270,6,3.0,853918793
1,6,4.0,964982224
182,6,4.5,1054782012
79,6,4.0,975282111
372,6,5.0,874415865
191,6,4.0,829759809
121,6,5.0,847656264
425,6,4.0,1085477536
501,6,3.0,844973487
373,6,5.0,846830247
532,6,5.0,1025523798
339,6,4.0,1460345729
386,6,3.0,842613783
592,6,3.0,837350390
391,6,4.0,1030944221
573,6,4.5,1248842019
521,6,4.0,852713143
266,6,4.0,944980835
286,6,4.5,1119563039
220,6,3.5,1230061735
91,6,5.0,1112712032
305,6,3.5,1460222104
140,6,5.0,942843185
45,6,4.0,1121724608
444,6,4.0,832677558
269,6,5.0,850865480
44,6,3.0,869251910
199,6,4.0,1057590506
434,6,4.0,1270603905
524,6,4.0,852404399
202,6,5.0,974918622
109,6,3.0,841108665
389,6,5.0,857934242
492,6,3.0,863976004
297,6,5.0,900871748
195,6,4.0,974705807
23,6,4.0,1107342267
217,6,2.0,955935939
580,6,4.0,1167789917
597,6,3.0,940420695
400,6,5.0,1498870480
577,6,4.0,945967415
112,6,4.5,1513989933
493,6,4.0,1001562846
32,6,3.0,856736172
102,6,3.0,835877535
451,6,4.0,854089242
274,6,4.0,1197022122
117,6,3.0,844163102
150,7,3.0,854203124
521,7,3.0,852713143
451,7,3.0,854089243
71,7,3.0,864738008
6,7,4.0,845554264
270,7,3.0,853918793
262,7,3.0,840306238
599,7,2.5,1498514161
257,7,1.0,1141625546
474,7,3.0,978576381
566,7,4.0,849006845
304,7,4.0,881428370
68,7,2.0,1230498124
14,7,3.0,835441989
117,7,4.0,844163615
600,7,3.5,1237851387
411,7,3.0,835533471
19,7,2.0,965706657
470,7,3.0,849370453
177,7,1.0,1435534432
206,7,4.0,850763310
51,7,4.0,1230932700
280,7,4.5,1348532595
529,7,2.0,855583292
414,7,3.0,961439170
45,7,3.0,951170390
199,7,3.0,940544181
95,7,3.0,1043340043
597,7,1.0,941558874
492,7,3.0,863976055
350,7,3.0,864941017
90,7,4.0,856354037
541,7,4.0,835644446
501,7,4.0,844973817
179,7,3.0,852115405
42,7,3.0,996220162
286,7,3.5,1119562096
181,7,3.0,845470611
43,7,5.0,848994392
489,7,4.0,1334587547
498,7,4.0,839197378
169,7,4.5,1078284741
31,7,4.0,850466642
513,7,3.0,1159980407
58,7,5.0,847719397
276,7,4.0,858350645
32,7,4.0,856736173
188,7,4.0,962559461
33,7,1.0,939654896
84,7,3.0,857653289
510,7,1.0,1141158812
337,7,3.0,860255784
606,7,2.5,1171754710
314,7,4.0,834241492
43,8,5.0,848994814
372,8,2.0,874415441
274,8,3.0,1172030892
501,8,3.0,844974090
414,8,3.0,961594849
6,8,3.0,845555281
20,8,1.0,1054038422
436,8,3.0,833530760
437,9,3.0,859721103
353,9,3.0,831940313
337,9,5.0,860255929
270,9,3.0,853918943
151,9,4.0,855947372
179,9,3.0,852114156
464,9,2.5,1287400084
269,9,2.0,850865553
364,9,3.0,869443802
428,9,2.0,1111524871
217,9,3.0,955941157
599,9,1.5,1498504960
402,9,3.0,849598259
492,9,5.0,863976201
456,9,4.0,856883450
389,9,3.0,857934552
93,10,4.0,942946208
288,10,3.0,978465794
91,10,3.5,1112713269
395,10,3.0,841503555
292,10,3.5,1219625069
21,10,5.0,1403459783
94,10,3.0,843406732
99,10,4.0,829827514
592,10,3.0,837349966
347,10,4.0,847645690
469,10,2.0,965334356
385,10,3.0,834691622
340,10,4.0,848666415
453,10,2.0,972621985
82,10,3.5,1084467796
608,10,4.0,1117408486
208,10,2.0,940639452
301,10,4.0,1211378532
520,10,4.0,1326609139
458,10,4.0,845651737
588,10,3.0,839316215
84,10,3.0,860397812
419,10,3.5,1321659128
517,10,0.5,1487957717
462,10,3.0,1269929071
294,10,3.0,966634030
202,10,4.0,974919042
104,10,3.0,1048595683
599,10,3.5,1498500281
584,10,5.0,834987172
597,10,3.0,941729264
282,10,3.5,1378497072
81,10,1.0,845299756
304,10,4.0,891173528
580,10,3.5,1167792602
361,10,3.5,1204045505
274,10,4.0,1171428459
284,10,4.0,832699451
354,10,3.5,1200870391
470,10,3.0,849075144
368,10,3.0,971276726
609,10,4.0,847220937
307,10,2.5,1186161010
434,10,3.5,1270606683
229,10,4.0,836941790
414,10,3.0,961515863
232,10,3.0,1218167397
46,10,3.0,834787826
387,10,3.5,1094938515
438,10,4.0,1105664201
176,10,5.0,840108984
56,10,4.0,835799162
174,10,3.0,848486985
57,10,3.0,965798286
489,10,2.5,1333101410
173,10,3.0,843397944
380,10,5.0,1493419787
170,10,3.0,840472869
59,10,3.0,953609378
486,10,4.0,839537237
485,10,4.0,837943350
19,10,2.0,965709556
235,10,2.0,841422389
166,10,4.5,1190827465
314,10,3.0,834241870
240,10,3.0,849122194
43,10,4.0,848993747
160,10,1.0,971196422
334,10,3.5,1234629982
349,10,4.0,834750699
31,10,4.0,850467366
195,10,4.0,974705349
192,10,5.0,835128874
331,10,3.0,1537157573
186,10,4.0,1031088020
425,10,3.0,1085477406
220,10,4.0,1230055828
376,10,4.5,1364994181
34,10,5.0,1162048773
531,10,4.0,1032961647
372,10,3.0,874416808
534,10,4.0,1459787996
501,10,4.0,844973340
182,10,3.5,1054782216
498,10,3.0,839197307
181,10,2.0,845469438
11,10,3.0,902154316
524,10,4.0,851608818
226,10,4.0,1095662675
42,10,5.0,996215205
217,10,4.0,955940584
178,10,4.0,1164355337
322,10,4.0,1217676313
541,10,4.0,835642985
313,10,4.0,1030556439
590,10,3.5,1258420600
408,10,4.5,1467913128
219,10,4.5,1194932162
448,10,4.0,1019124400
8,10,2.0,839463509
559,10,3.0,845475880
480,10,4.0,1179177922
200,10,4.5,1229887453
248,10,3.5,1534591944
262,10,2.0,840305646
136,10,5.0,832449222
602,10,3.0,840875622
447,10,3.0,836960825
446,10,3.0,843839232
476,10,3.0,835021420
566,10,3.0,849005345
569,10,4.0,849190709
68,10,4.5,1158531612
386,10,3.0,842610246
570,10,3.5,1181477300
6,10,3.0,845553253
117,10,3.0,844162850
63,10,3.0,1443201199
119,10,4.0,1435943180
411,10,3.0,835532065
244,10,5.0,975091789
353,10,3.0,831939669
441,10,4.5,1449070452
522,10,4.5,1253344761
144,10,3.0,1137323629
483,10,2.0,1178293444
557,10,4.5,1452797765
573,10,4.5,1186722464
391,10,3.0,1030944309
243,10,5.0,837155138
570,11,3.5,1181477768
100,11,4.0,1100184041
500,11,1.0,1005528017
181,11,5.0,845469653
469,11,3.0,965425831
501,11,3.0,844973340
117,11,4.0,844162970
113,11,3.0,980051838
94,11,3.0,843406930
372,11,4.0,874415285
121,11,4.0,847656100
263,11,4.0,941590364
404,11,4.0,838376006
530,11,4.0,843227087
156,11,3.0,946799769
201,11,4.0,939227085
587,11,4.0,953138510
239,11,5.0,1221159019
235,11,4.0,841422530
514,11,4.0,1533949297
411,11,4.0,835532370
414,11,5.0,1052148205
373,11,2.0,846830094
489,11,1.5,1334170648
590,11,3.0,1258419975
174,11,5.0,848487132
474,11,2.5,1053021437
107,11,5.0,829322340
177,11,3.0,1435890660
199,11,4.0,940543988
140,11,4.0,949667337
410,11,3.0,990910298
109,11,4.0,841108045
541,11,4.0,835643146
476,11,3.0,835021635
579,11,3.0,958879371
566,11,5.0,849005826
8,11,4.0,839463806
169,11,4.0,1059427956
202,11,4.0,975013705
290,11,4.0,974943069
57,11,3.0,965797264
56,11,4.0,835799366
438,11,4.0,1105668426
387,11,2.5,1117415000
45,11,3.0,951170225
43,11,4.0,848993928
455,11,4.0,836436201
606,11,2.5,1174349629
84,11,4.0,858771861
322,11,4.0,1217676534
42,11,5.0,996219314
89,11,2.5,1520408449
38,11,5.0,841341447
357,11,3.5,1348612270
597,11,3.0,941558713
35,11,4.0,830939577
347,11,4.0,847645925
599,11,2.5,1498516445
33,11,2.0,939654896
304,11,5.0,891173135
314,11,5.0,834241810
602,11,3.0,840875825
607,11,3.0,964744602
345,11,2.5,1342828883
594,11,5.0,1109036973
6,11,4.0,845553489
353,11,4.0,831939792
446,11,4.0,843839379
68,11,4.5,1158531050
120,12,3.0,860070182
448,12,2.0,1019563753
571,12,1.0,966901337
599,12,1.5,1519181787
492,12,3.0,863976249
350,12,3.0,864941118
380,12,4.0,1493668065
351,12,5.0,1325978665
273,12,1.0,835860711
151,12,3.0,855947434
274,12,3.5,1171829597
19,12,1.0,965705347
276,12,4.0,858350757
44,12,1.0,869252043
217,12,3.0,955945336
337,12,3.0,860255992
294,12,1.0,966597190
524,12,1.0,852404800
288,12,2.0,978622871
19,13,3.0,965709102
476,13,3.0,835022487
304,13,4.0,913327439
328,13,3.0,1494212082
288,13,2.0,978469581
6,13,3.0,845555588
20,13,4.0,1054038425
509,13,3.0,1436101243
182,14,4.0,1063289654
470,14,4.0,849843318
385,14,3.0,834692097
337,14,3.0,860255866
84,14,4.0,857653349
521,14,4.0,852713185
492,14,3.0,863976101
302,14,4.0,854472122
602,14,5.0,840875999
604,14,4.0,832081027
474,14,3.0,1120827247
437,14,3.0,859721080
270,14,5.0,853918850
206,14,4.0,850763367
90,14,5.0,856354100
372,14,4.0,874416949
109,14,4.0,841109326
544,14,3.0,850688581
136,15,5.0,832449934
606,15,3.5,1171839063
541,15,3.0,835643931
414,15,2.0,961514611
314,15,2.0,834428676
599,15,1.5,1519239842
559,15,3.0,845476569
592,15,4.0,837350747
501,15,1.0,844973980
284,15,4.0,832699795
6,15,4.0,845554505
19,15,2.0,965710039
93,15,4.0,942946091
373,16,4.0,846830296
386,16,4.0,842613849
553,16,5.0,1219558107
289,16,4.5,1143424648
414,16,3.0,961517557
111,16,4.5,1518640768
599,16,3.0,1498523389
483,16,4.0,1178293782
61,16,4.0,1145531659
6,16,4.0,845553819
480,16,4.0,1179161099
191,16,4.0,829759809
482,16,2.0,1105396054
608,16,4.5,1189471181
64,16,5.0,1161528794
303,16,2.5,1053302761
580,16,4.5,1167790725
274,16,4.5,1171493420
240,16,3.0,849122640
307,16,4.5,1186087665
514,16,3.5,1533872553
239,16,4.5,1221159148
337,16,4.0,860256120
444,16,4.0,832678415
136,16,5.0,832449614
305,16,4.5,1460136042
368,16,4.0,971275668
312,16,4.0,1043177752
380,16,3.0,1494803499
112,16,4.5,1513990003
603,16,4.0,963179585
311,16,2.5,1057854247
339,16,4.5,1460794139
310,16,1.0,1078647827
602,16,3.0,840876085
162,16,5.0,836511416
109,16,4.0,841108751
317,16,5.0,1430598211
68,16,3.5,1158533018
226,16,4.5,1095662900
181,16,3.0,845469893
413,16,5.0,1484440002
257,16,3.5,1141625441
182,16,5.0,1054783631
201,16,4.0,939227554
88,16,4.5,1331421395
105,16,4.5,1446749417
261,16,4.0,1404881583
462,16,3.5,1123893685
362,16,4.0,1530640994
298,16,4.0,1447597782
332,16,3.5,1352673555
121,16,5.0,847656340
282,16,4.0,1378491787
510,16,1.0,1141158760
427,16,4.0,1053068794
103,16,5.0,1450982615
330,16,3.5,1285905440
187,16,4.0,1161849621
372,16,4.0,874415966
501,16,3.0,844973535
287,16,2.0,1110229950
266,16,5.0,944981193
100,16,4.5,1100185959
91,16,4.5,1112710867
405,16,4.0,1295916006
28,16,2.5,1234570375
585,16,5.0,1307417343
177,16,3.0,1435890664
446,16,3.0,843839544
18,16,4.5,1461311583
474,16,4.0,1088426731
448,16,5.0,1019138531
42,16,5.0,996218017
385,16,3.0,834691914
437,16,5.0,859721743
464,16,4.5,1287400356
610,16,4.5,1479542171
195,16,4.0,974705903
357,16,3.5,1348610125
588,16,4.0,839316454
453,16,3.0,972622830
446,17,5.0,843839379
572,17,5.0,945888053
445,17,3.5,1454621917
566,17,5.0,849006000
262,17,3.0,840305810
404,17,4.0,838376049
206,17,5.0,850763267
132,17,3.0,1157922698
68,17,3.5,1158531987
600,17,3.5,1237712509
509,17,3.0,1435992515
144,17,4.0,1137323659
191,17,5.0,829759809
33,17,4.0,939654828
182,17,4.0,1066428620
501,17,3.0,844973419
31,17,3.0,850466616
38,17,3.0,841341494
389,17,4.0,857934174
40,17,5.0,832059273
412,17,5.0,939136944
604,17,4.0,832080092
323,17,3.5,1422640288
227,17,3.5,1447210004
198,17,3.0,1034136028
350,17,2.0,864940932
6,17,4.0,845553559
437,17,4.0,859720978
606,17,4.0,1171838026
173,17,4.0,843398078
489,17,4.5,1332773255
214,17,3.0,853937855
488,17,5.0,1112382176
603,17,3.0,954482210
414,17,4.0,961513829
166,17,4.0,1190828781
314,17,4.0,834398442
162,17,5.0,836510953
337,17,4.0,860255716
156,17,4.0,939884874
246,17,5.0,1354126066
517,17,0.5,1487953834
54,17,3.0,830248246
263,17,5.0,940384427
346,17,4.0,1155066710
590,17,3.5,1258418302
597,17,3.0,940362409
474,17,5.0,974668666
90,17,5.0,856353996
275,17,5.0,1049079511
266,17,1.0,944980787
599,17,3.5,1498501103
100,17,4.5,1100184147
84,17,5.0,857653240
288,17,3.5,1054569627
302,17,5.0,854472022
71,17,1.0,864737933
579,17,5.0,977364909
304,17,3.0,891174111
357,17,5.0,1348612178
117,17,3.0,844163037
301,17,4.0,1211378910
594,17,4.0,1108972872
451,17,5.0,854089172
270,17,4.0,853918728
112,17,0.5,1513989967
94,17,1.0,843406942
501,18,5.0,844974006
182,18,5.0,1055153282
66,18,4.0,1113190353
489,18,2.0,1333234401
318,18,3.0,1426353075
44,18,4.0,869252115
256,18,5.0,1447000271
103,18,5.0,1431969228
295,18,3.5,1320064940
109,18,3.0,841109921
599,18,3.0,1498523048
307,18,3.0,1186410788
68,18,2.0,1532897231
414,18,3.0,961682128
483,18,4.0,1215897224
380,18,4.0,1494278868
95,18,3.5,1105400752
606,18,4.0,1171327151
521,18,4.0,852713356
179,18,4.0,852115405
45,19,4.5,1091306129
177,19,2.0,1435534140
432,19,2.0,1316391760
552,19,3.5,1111473056
229,19,3.0,836942063
58,19,1.0,847718718
438,19,3.0,1105666629
56,19,5.0,835799219
489,19,2.0,1333101593
318,19,3.5,1262805276
584,19,3.0,834987751
276,19,4.0,858351186
380,19,5.0,1493667522
555,19,3.0,980123949
599,19,3.0,1498524930
602,19,2.0,840875700
240,19,5.0,849122301
274,19,4.0,1171934796
156,19,3.0,1106855017
112,19,4.0,1513989970
381,19,2.5,1165975855
541,19,2.0,835643052
448,19,2.0,1019132168
379,19,2.0,847397556
100,19,1.0,1100183757
219,19,2.5,1194932235
524,19,3.0,851609256
217,19,1.0,955945611
606,19,2.0,1171814553
347,19,4.0,847645789
91,19,2.0,1112713417
592,19,4.0,837350082
373,19,1.0,846830035
14,19,1.0,835441168
200,19,3.5,1229877095
292,19,1.5,1442099069
357,19,2.0,1348612202
520,19,1.0,1326609359
608,19,2.0,1117504385
94,19,2.0,843406846
21,19,2.5,1419795052
294,19,2.0,966597233
509,19,4.0,1436027225
284,19,4.0,832786975
376,19,2.0,1364994453
495,19,4.5,1458636447
42,19,2.0,996256258
226,19,3.5,1095662814
323,19,2.5,1422640116
179,19,3.0,840907679
64,19,3.5,1161521687
604,19,1.0,832080050
325,19,2.0,1039395714
321,19,3.0,843212522
497,19,4.0,1429127195
470,19,3.0,849075545
222,19,3.5,1391351897
40,19,2.0,832059137
280,19,3.0,1348435266
534,19,4.0,1459787996
428,19,1.0,1111523373
103,19,3.5,1431957278
377,19,2.0,1340342704
590,19,2.0,1258420848
144,19,3.0,1136812137
483,19,3.5,1181494938
139,19,1.0,1453924016
353,19,4.0,831939775
565,19,3.0,846533399
559,19,2.0,845475946
141,19,2.0,1513130814
19,19,2.0,965708339
475,19,4.0,1498031776
68,19,1.5,1158532448
117,19,2.0,844162892
6,19,2.0,845553382
66,19,3.0,1093143913
408,19,3.5,1469521999
480,19,1.5,1179178233
122,19,3.5,1461562132
249,19,3.5,1354107358
308,19,1.0,1421374425
369,19,4.0,1237081519
136,19,3.0,832449345
121,19,2.0,847656045
307,19,4.0,1186084466
477,19,3.0,1200939977
600,19,3.0,1237709125
249,20,3.5,1355366891
448,20,3.0,1019124922
284,20,1.0,832699760
501,20,1.0,844974037
464,20,4.0,1275548142
524,20,2.0,851609083
78,20,3.0,1252573422
239,20,3.5,1221147484
588,20,2.0,839317230
217,20,2.0,955941424
199,20,2.0,1022161793
386,20,2.0,842614033
326,20,3.5,1322250792
599,20,1.5,1498504813
274,20,3.5,1171830022
117,21,4.0,844162913
35,21,5.0,830939505
444,21,4.0,832670075
54,21,3.0,839921390
453,21,3.0,972621787
181,21,2.0,845469555
438,21,3.5,1105666251
501,21,3.0,844973340
115,21,4.0,970756771
140,21,4.0,949666898
565,21,3.0,846533399
458,21,5.0,845653030
489,21,2.5,1333101507
182,21,2.5,1054782030
135,21,3.0,1009691915
356,21,3.5,1229140823
302,21,4.0,854473184
229,21,4.0,836942097
45,21,4.0,1091306011
301,21,4.0,1211378459
40,21,4.0,832059053
42,21,4.0,996219086
480,21,2.5,1179161927
66,21,4.0,1113190363
57,21,3.0,965796969
84,21,4.0,858772111
379,21,2.0,847397556
587,21,4.0,953138653
410,21,3.0,990910575
321,21,3.0,843212550
386,21,4.0,842610304
474,21,4.0,1119232784
588,21,3.0,839316350
4,21,3.0,986935199
38,21,3.0,841341362
470,21,3.0,849075545
597,21,5.0,941559030
307,21,2.5,1189457112
266,21,4.0,945669287
288,21,4.0,975693063
314,21,3.0,834398026
555,21,4.0,978746440
411,21,4.0,835532191
304,21,4.0,896268435
239,21,4.0,1221158640
446,21,3.0,843839290
28,21,3.0,1242290535
608,21,3.5,1147210949
216,21,3.0,975212544
199,21,4.0,940372914
599,21,4.0,1498499235
602,21,4.0,840875720
91,21,4.0,1112712052
112,21,2.0,1513989975
592,21,3.0,837350081
94,21,3.0,843406846
373,21,1.0,846830035
262,21,3.0,840305713
156,21,5.0,946799679
448,21,2.0,1019124231
273,21,5.0,835860782
242,21,3.0,834073178
572,21,5.0,945890765
32,21,4.0,856737002
219,21,3.5,1199581468
226,22,2.0,1095662268
91,22,3.5,1112712292
504,22,3.5,1063644469
307,22,2.0,1186162078
489,22,3.5,1333022826
541,22,4.0,835643333
584,22,4.0,834988132
274,22,3.5,1171759024
42,22,5.0,996219167
140,22,3.0,951163606
64,22,3.5,1161559916
588,22,3.0,839317568
414,22,3.0,961518227
580,22,4.0,1167861702
368,22,3.0,971276062
314,22,3.0,834398622
6,22,5.0,845553875
411,22,3.0,835532644
160,22,1.0,971437089
99,23,4.0,829828005
182,23,3.5,1055153587
599,23,1.0,1498503332
136,23,5.0,832449838
414,23,2.0,961682276
28,23,1.5,1242290862
239,23,3.5,1221147477
464,23,3.0,1275548130
524,23,2.0,851608986
274,23,3.5,1171829251
102,23,3.0,835877570
483,23,3.0,1215897538
314,23,3.0,834241586
604,23,4.0,832081042
43,23,5.0,848994451
140,23,3.0,967049087
274,24,3.5,1171785219
518,24,2.5,1056907643
307,24,2.0,1186162409
71,24,2.0,864740028
600,24,2.0,1237707977
201,24,4.0,941211478
414,24,3.0,961436964
111,24,2.5,1518640854
32,24,3.0,856737205
477,24,4.0,1201159341
479,24,3.0,1039362593
555,24,5.0,978841879
342,24,3.0,1042822170
198,24,4.0,1034138101
6,24,4.0,845554397
234,24,5.0,1004407893
290,24,3.0,975032355
321,24,4.0,843212762
599,24,2.5,1498517444
474,24,3.0,1060105861
608,24,2.0,1117504646
591,24,2.0,970525102
263,24,3.0,941590705
181,24,3.0,845470571
337,24,5.0,860256119
483,24,2.5,1327277916
266,24,1.0,948586506
592,24,4.0,837350801
607,25,3.0,963078417
121,25,4.0,847656224
195,25,4.0,1008558673
262,25,3.0,840305912
290,25,4.0,974942930
150,25,4.0,854203072
402,25,3.0,849598104
198,25,4.0,1034136139
524,25,3.0,851608466
521,25,5.0,852713083
235,25,5.0,841422634
386,25,2.0,842613763
337,25,4.0,860255716
14,25,4.0,835441394
353,25,4.0,831939875
199,25,5.0,940372513
464,25,4.0,1287400227
91,25,2.0,1112713314
214,25,2.0,853937855
570,25,4.0,1181477537
270,25,4.0,853918728
95,25,5.0,1044744590
112,25,2.5,1513989973
373,25,5.0,846830207
206,25,5.0,850763267
414,25,3.0,961517140
308,25,1.0,1421374411
265,25,1.0,965318357
305,25,3.0,1518197993
156,25,4.0,1106854805
201,25,5.0,939227591
191,25,5.0,829759809
68,25,3.5,1158531974
118,25,2.0,944924731
372,25,4.0,874415164
182,25,4.5,1054783186
108,25,4.0,1042838964
501,25,2.0,844973487
64,25,3.5,1161521571
302,25,5.0,854472022
36,25,2.5,1100803583
474,25,3.5,1127143175
437,25,4.0,859720978
391,25,5.0,1030827466
84,25,5.0,860396793
405,25,4.0,1299377952
552,25,3.0,1112151250
451,25,5.0,854089175
432,25,4.5,1315243647
181,25,1.0,845469842
604,25,3.0,832080316
269,25,5.0,850865423
113,25,1.0,980051660
178,25,4.5,1164355401
588,25,3.0,839316993
462,25,3.0,1154037817
282,25,4.0,1378490653
171,25,5.0,866904159
144,25,3.0,1136813341
187,25,3.0,1161872627
275,25,3.0,1049079449
566,25,2.0,849006116
602,25,4.0,840875998
330,25,4.5,1285905238
603,25,4.0,954482181
385,25,3.0,834691845
33,25,3.0,939646902
90,25,5.0,856353996
31,25,2.0,850466616
262,26,3.0,840309913
470,26,3.0,849843245
6,26,4.0,845555362
599,26,2.5,1498518655
314,26,4.0,834398961
474,26,3.5,1136942664
483,26,4.0,1215898801
458,27,5.0,845652968
506,27,3.0,1424487740
414,27,2.0,961518812
474,27,2.0,1069686414
307,27,2.5,1186172544
337,27,5.0,860256159
177,28,2.5,1435536420
33,28,5.0,939654815
603,28,5.0,953925191
100,28,4.5,1100184447
606,28,3.5,1173049970
594,28,4.5,1108973143
509,28,3.5,1436031727
474,28,4.5,1165540007
246,28,4.5,1354126962
295,29,5.0,1320064417
43,29,5.0,848994937
387,29,3.5,1094875272
483,29,5.0,1181495581
